price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax
2298000.0,14.647549737390838,1275.9578012215436,Detached,V6S2A9,V6S,cluster-03,1801.0,3.0,2.0,49.2477678,-123.1815479,-6066.4162682237775,2425.3426332827166,15173.693743039994,8963.0
649000.0,13.383187995686226,1265.1072124756336,Condo,V5T0E3,V5T,cluster-05,513.0,1.0,1.0,49.2694967,-123.1030163,-6065.223655352896,2427.4833050713105,15154.352622158063,1968.0
2545000.0,14.74964120796676,989.50233281493,Detached,V5R4V2,V5R,cluster-08,2572.0,5.0,4.0,49.2392132,-123.036451,-6058.218042160353,2424.5001165550543,15137.9682746754,7838.0
2099000.0,14.55697159880277,627.6913875598086,Detached,V5T4C1,V5T,cluster-09,3344.0,7.0,3.0,49.2571367,-123.0810978,-6062.622459520669,2426.2655158824864,15148.956635653163,6336.0
2499000.0,14.73140120981709,1210.1694915254238,Detached,V5Z2A9,V5Z,cluster-11,2065.0,2.0,1.0,49.2505404,-123.1227967,-6063.864273034336,2425.615729692032,15159.22306722953,10288.0
1990000.0,14.503645196700676,1651.4522821576763,Condo,V5Z2Z5,V5Z,cluster-11,1205.0,3.0,2.0,49.240796,-123.1181319,-6062.434816788992,2424.655990713616,15158.074402545797,5022.0
679900.0,13.42970100751455,1278.0075187969924,Condo,V5N4X7,V5N,cluster-02,532.0,1.0,2.0,49.2604489,-123.0576553,-6061.875340659464,2426.5918258295114,15143.186527933616,
2249000.0,14.625996230941453,1514.4781144781145,Condo,V6B2Y9,V6B,cluster-01,1485.0,2.0,2.0,49.2749766,-123.124242,-6066.944143442737,2428.0233189305477,15159.578968074562,4725.0
1099900.0,13.910729824545209,1242.8248587570622,Condo,V6B2P4,V6B,cluster-05,885.0,2.0,2.0,49.2780963,-123.1156255,-6066.903649423735,2428.3307749520736,15157.457242256249,2876.0
525000.0,13.17115354157376,1255.9808612440193,Condo,V6B3M7,V6B,cluster-01,418.0,0.0,1.0,49.2770552,-123.1250401,-6067.239397509914,2428.228169183847,15159.77549962661,1535.0
1578000.0,14.271668780387957,1356.8357695614789,Condo,V6Z2S3,V6Z,cluster-01,1163.0,3.0,2.0,49.2798569,-123.1266061,-6067.661529190667,2428.5042960844776,15160.161129704558,3431.0
1699999.0,14.346138220790978,1086.2613418530352,Duplex,V5N3T9,V5N,cluster-09,1565.0,3.0,4.0,49.2407938,-123.0734834,-6060.236018347123,2424.6557740541184,15147.082316210075,1.0
549900.0,13.217491722495906,889.8058252427185,Condo,V6Z2B8,V6Z,cluster-01,618.0,1.0,1.0,49.2773016,-123.1312901,-6067.577718654795,2428.2524529773627,15161.314601690357,1793.0
1980000.0,14.498607402670718,1584.0,Condo,V6S0H7,V6S,cluster-07,1250.0,3.0,2.0,49.2543178,-123.2307015,-6069.644134397937,2425.987821943397,15185.805792182102,2368.0
1790000.0,14.397726177816939,1236.1878453038673,Townhouse,V6L1V6,V6L,cluster-03,1448.0,3.0,3.0,49.2503616,-123.1772543,-6066.524315170154,2425.5981177307544,15172.63597688687,5666.0
1055000.0,13.869051324892304,735.1916376306621,Townhouse,V5S4V1,V5S,cluster-04,1435.0,3.0,3.0,49.207192,-123.0484521,-6054.868807787503,2421.347744524864,15140.921564205995,2909.0
1289000.0,14.069377281921325,1579.6568627450981,Condo,V6G2B1,V6G,cluster-01,816.0,2.0,2.0,49.2837434,-123.1358367,-6068.594979267103,2428.8873635170435,15162.434279809067,3725.0
1289900.0,14.070075253953227,1444.4568868980964,Condo,V6Z0G7,V6Z,cluster-01,893.0,2.0,2.0,49.2783152,-123.1284659,-6067.563352712652,2428.352348950551,15160.619114887462,3936.0
2488888.0,14.727346582346128,1738.0502793296089,Condo,V6C0B5,V6C,cluster-01,1432.0,2.0,2.0,49.2837052,-123.1190324,-6067.762097310848,2428.883598240507,15158.296139112248,7162.0
3999000.0,15.201554887828955,1194.4444444444443,Detached,V6L2V7,V6L,cluster-06,3348.0,5.0,5.0,49.2466419,-123.167156,-6065.568825373437,2425.231738426836,15170.148317128338,13790.0
2799900.0,14.845094260221948,1119.96,Duplex,V6K2L1,V6K,cluster-03,2500.0,4.0,4.0,49.2635396,-123.1750872,-6068.040786010653,2426.8963339207685,15172.102106727601,
2268000.0,14.63440894382978,911.5755627009646,Detached,V5S2C8,V5S,cluster-04,2488.0,5.0,3.0,49.2159236,-123.0430905,-6055.679341555887,2422.207135801037,15139.602119791192,9164.0
1030000.0,13.845069360205818,1157.3033707865168,Condo,V6G2S3,V6G,cluster-01,890.0,1.0,1.0,49.2899637,-123.1280487,-6068.9770508748325,2429.500521547318,15160.51637666957,3099.0
599000.0,13.303016877097587,950.7936507936508,Condo,V6G3B1,V6G,cluster-01,630.0,1.0,1.0,49.2875111,-123.134313,-6068.983818778375,2429.2587504326234,15162.05903798197,1621.0
1628000.0,14.302862825544622,1882.0809248554913,Condo,V6C3R1,V6C,cluster-01,865.0,2.0,1.0,49.2897858,-123.1224369,-6068.678541975016,2429.4829842098816,15159.134468194481,3235.0
3200000.0,14.978661367769956,1611.2789526686809,Detached,V5R1R6,V5R,cluster-08,1986.0,6.0,4.0,49.2451978,-123.0536394,-6059.800812262873,2425.0895063611247,15142.198169585232,8497.0
3200000.0,14.978661367769956,1621.0739614994934,Detached,V5R1R6,V5R,cluster-08,1974.0,6.0,3.0,49.2451983,-123.0535014,-6059.794077952328,2425.089555606323,15142.164206799802,7677.0
699000.0,13.457406021215947,1243.7722419928825,Condo,V6B0C2,V6B,cluster-01,562.0,1.0,1.0,49.2775735,-123.1222709,-6067.166753761661,2428.2792500479027,15159.093591572988,2010.0
688000.0,13.44154411691548,1285.981308411215,Condo,V5Y0K3,V5Y,cluster-05,535.0,1.0,1.0,49.2699302,-123.105577,-6065.403186020725,2427.526021912872,15154.983088502928,2033.0
1718000.0,14.356671381526338,1084.5959595959596,Duplex,V5N3T9,V5N,cluster-09,1584.0,3.0,4.0,49.2408351,-123.0732293,-6060.228589185788,2424.6598413453917,15147.019770330377,1.0
669900.0,13.41488372649636,1143.1740614334472,Condo,V6B6L6,V6B,cluster-01,586.0,1.0,1.0,49.2792492,-123.1216261,-6067.341294491124,2428.4444017157007,15158.934813508202,2028.0
818000.0,13.614617615584883,679.9667497921862,Condo,V5X4S8,V5X,cluster-00,1203.0,2.0,2.0,49.2153066,-123.1120782,-6058.998674776176,2422.1464037320034,15156.583798722915,2413.0
489000.0,13.10011776845701,770.0787401574803,Condo,V5T1L7,V5T,cluster-09,635.0,1.0,1.0,49.2655462,-123.0882841,-6064.011547007275,2427.094042384335,15150.725682682312,1667.0
2348000.0,14.669074459930124,1530.638852672751,Duplex,V5Y2E9,V5Y,cluster-11,1534.0,3.0,4.0,49.251232,-123.1059402,-6063.119221368327,2425.683853517824,15155.072512525978,
1149000.0,13.954402556830892,1065.8627087198515,Condo,V6B5T5,V6B,cluster-01,1078.0,2.0,2.0,49.2756995,-123.12313,-6066.978355379435,2428.0945612143005,15159.305140996901,3078.0
649900.0,13.38457378388244,1356.7849686847599,Condo,V5T0K4,V5T,cluster-05,479.0,1.0,1.0,49.2688492,-123.1012085,-6065.054877924258,2427.4195014923403,15153.907534160471,1846.0
2000000.0,14.508657738524219,1089.3246187363834,Detached,V5N5C2,V5N,cluster-02,1836.0,5.0,3.0,49.2679152,-123.056144,-6062.719667430989,2427.3274681543908,15142.814576148738,7840.0
799900.0,13.592241998836913,1337.6254180602007,Condo,V5T0K4,V5T,cluster-05,598.0,2.0,1.0,49.2688492,-123.1012085,-6065.054877924258,2427.4195014923403,15153.907534160471,2226.0
848900.0,13.65169667272606,901.167728237792,Condo,V6A1B2,V6A,cluster-05,942.0,1.0,1.0,49.2837156,-123.103377,-6066.991821467581,2428.8846233416834,15154.441428804128,2544.0
968800.0,13.78381347122102,1117.4163783160323,Condo,V6B0B1,V6B,cluster-01,867.0,2.0,2.0,49.2761893,-123.12245,-6067.005153279785,2428.1428319294346,15159.1376940025,2743.0
479000.0,13.079455876393052,765.1757188498402,Condo,V5L5C6,V5L,cluster-02,626.0,1.0,1.0,49.2850658,-123.058114,-6064.927245713901,2429.0177109103292,15143.299421236998,1641.0
1349900.0,14.11554107359692,1066.2717219589258,Condo,V5L4M9,V5L,cluster-02,1266.0,2.0,3.0,49.2841118,-123.0599673,-6064.9011865175435,2428.923675914899,15143.755551877068,3429.0
2038000.0,14.527479492764806,1009.9108027750248,Detached,V5X4B3,V5X,cluster-10,2018.0,6.0,2.0,49.2232401,-123.08251,-6058.519941840651,2422.927365942248,15149.3042679001,7226.0
998000.0,13.813508555293602,844.331641285956,Condo,V5Z4K4,V5Z,cluster-11,1182.0,2.0,2.0,49.2617491,-123.1170425,-6064.960857569037,2426.719924391351,15157.806153946805,3238.0
950000.0,13.764217263576723,915.2215799614644,Condo,V6B2L2,V6B,cluster-05,1038.0,2.0,2.0,49.2801814,-123.1086837,-6066.818264651222,2428.5362788169055,15155.748002346645,2657.0
1375000.0,14.133964289082808,1143.9267886855241,Condo,V6Z2E8,V6Z,cluster-01,1202.0,2.0,2.0,49.2792266,-123.1284049,-6067.67256596365,2428.4421742941477,15160.604093218346,3091.0
6990000.0,15.759991114209994,1959.0807174887893,Detached,V6M1N1,V6M,cluster-06,3568.0,4.0,4.0,49.2377953,-123.145139,-6063.395146272047,2424.360486004702,15164.725259329321,31951.0
669000.0,13.413539339110365,1006.015037593985,Condo,V6J1P6,V6J,cluster-06,665.0,1.0,1.0,49.2674928,-123.1488432,-6067.234745684329,2427.285846798052,15165.637581498188,1872.0
975000.0,13.790192749979985,833.3333333333334,Condo,V6A0A5,V6A,cluster-05,1170.0,1.0,1.0,49.2825945,-123.1029615,-6066.833333353612,2428.7741206514306,15154.339130070484,2732.0
639000.0,13.367659733359671,1014.2857142857143,Condo,V6G3A5,V6G,cluster-01,630.0,1.0,1.0,49.2853255,-123.1372894,-6068.8613892667,2429.04330964095,15162.792040779352,1810.0
1799000.0,14.40274151293267,1230.5061559507524,Condo,V6J5M6,V6J,cluster-01,1462.0,2.0,3.0,49.2642766,-123.1398105,-6066.393684943584,2426.968948921308,15163.41292997591,5464.0
1568000.0,14.26531147989249,1077.6632302405499,Duplex,V5T2T7,V5T,cluster-09,1455.0,3.0,3.0,49.2567892,-123.0968552,-6063.355847769323,2426.2312822932367,15152.835760129765,4360.0
825000.0,13.623138665316818,1088.3905013192611,Condo,V5Z3T8,V5Z,cluster-11,758.0,2.0,1.0,49.2573142,-123.1240493,-6064.75998194639,2426.283002197522,15159.53151602883,2443.0
1098000.0,13.909000901051613,1017.6088971269694,Townhouse,V5R2S7,V5R,cluster-08,1079.0,2.0,2.0,49.2388167,-123.0582963,-6059.244894929988,2424.461070016199,15143.344288258593,2769.0
1929900.0,14.472978746067202,1534.101748807631,Townhouse,V5Z2B4,V5Z,cluster-11,1258.0,3.0,3.0,49.2497582,-123.1177527,-6063.519550602397,2425.5386827584675,15157.981029898356,
749800.0,13.527561783283948,1193.9490445859872,Condo,V6E4P1,V6E,cluster-01,628.0,1.0,1.0,49.2885843,-123.1268511,-6068.748180035897,2429.3645422982063,15160.22146180157,2027.0
748888.0,13.526344718607946,991.9046357615894,Condo,V5N0E5,V5N,cluster-08,755.0,1.0,1.0,49.2430152,-123.0598298,-6059.837069350813,2424.8745459874312,15143.721710404969,1870.0
649000.0,13.383187995686226,889.0410958904109,Condo,V5S4W6,V5S,cluster-04,730.0,1.0,1.0,49.2193131,-123.0385564,-6055.873230823609,2422.540782035832,15138.486360995981,1852.0
579000.0,13.269057756555132,848.9736070381232,Condo,V6B0G5,V6B,cluster-05,682.0,1.0,1.0,49.2826163,-123.1079584,-6067.0822773035625,2428.7762693730256,15155.56942141613,1946.0
550000.0,13.217673557208654,1172.7078891257995,Condo,V6Z0C5,V6Z,cluster-01,469.0,1.0,1.0,49.2770193,-123.1297349,-6067.466323071184,2428.2246310925725,15160.931616544278,1641.0
1638000.0,14.308986543395152,995.1397326852976,Duplex,V5K1Y3,V5K,cluster-02,1646.0,3.0,4.0,49.2817857,-123.0287601,-6063.076990184911,2428.6944017807245,15136.075811743352,5000.0
399000.0,12.896716695872,1023.0769230769231,Condo,V6B6J3,V6B,cluster-01,390.0,0.0,1.0,49.2757777,-123.1257613,-6067.117642962063,2428.102267939817,15159.953095704575,1150.0
999000.0,13.81451005763069,1074.1935483870968,Condo,V6B0J2,V6B,cluster-05,930.0,2.0,2.0,49.2788252,-123.1077788,-6066.606712245466,2428.402613092155,15155.525201069731,2992.0
669000.0,13.413539339110365,1096.72131147541,Condo,V5T0G7,V5T,cluster-05,610.0,0.0,1.0,49.2672399,-123.0957596,-6064.588318885928,2427.260927364152,15152.56603150099,2122.0
945000.0,13.758940206475879,1038.4615384615386,Condo,V6P0C2,V6P,cluster-00,910.0,2.0,2.0,49.2094686,-123.1417292,-6059.739056417104,2421.571799894386,15163.885470366133,2998.0
779000.0,13.565766324852886,912.1779859484777,Condo,V5M0B9,V5M,cluster-02,854.0,2.0,2.0,49.2681632,-123.0446995,-6062.186335860958,2427.351905101834,15139.998075045298,2291.0
1739000.0,14.36882079333642,1097.1608832807572,Duplex,V5W1J3,V5W,cluster-10,1585.0,3.0,4.0,49.2355652,-123.0871467,-6060.265236629815,2424.1408805634514,15150.445682747322,7703.0
4188000.0,15.247733850972564,731.1452513966481,Detached,V6M2J9,V6M,cluster-00,5728.0,10.0,8.0,49.2296467,-123.1309833,-6061.6948056826,2423.5581142068213,15161.239048424879,15912.0
715000.0,13.480037821676145,1045.3216374269007,Condo,V6G3K4,V6G,cluster-01,684.0,0.0,1.0,49.289012,-123.1289735,-6068.905452389182,2429.406703936144,15160.744115163703,2119.0
625000.0,13.345506928718539,1055.7432432432433,Condo,V6E4R2,V6E,cluster-01,592.0,0.0,1.0,49.2873722,-123.1263375,-6068.573623985318,2429.245058381333,15160.094986163907,2084.0
1699900.0,14.346079983766861,994.093567251462,Detached,V5N5C3,V5N,cluster-02,1710.0,6.0,4.0,49.2668789,-123.0561286,-6062.591385639026,2427.225356547265,15142.810786019736,7125.0
2500000.0,14.73180128983843,1223.091976516634,Detached,V5N4M3,V5N,cluster-09,2044.0,4.0,2.0,49.2548981,-123.0666391,-6061.634768379976,2426.0449868413834,15145.39765936965,9042.0
595000.0,13.296316684527767,637.7277599142551,Condo,V5R5G9,V5R,cluster-08,933.0,2.0,1.0,49.2409031,-123.0568338,-6059.429628938605,2424.666538103589,15142.984344880824,1870.0
599900.0,13.304518253641184,1112.987012987013,Condo,V5S0G7,V5S,cluster-04,539.0,1.0,1.0,49.2048921,-123.0333407,-6053.842253846038,2421.1214065726426,15137.202923802275,1615.0
649000.0,13.383187995686226,1023.6593059936909,Condo,V5S0J8,V5S,cluster-04,634.0,1.0,1.0,49.2056396,-123.0286015,-6053.7010259010185,2421.194968445088,15136.036787045801,1897.0
2188000.0,14.59849844252401,1547.3833097595473,Townhouse,V5N4M3,V5N,cluster-09,1414.0,3.0,3.0,49.2548234,-123.0666425,-6061.625742768434,2426.0376281651875,15145.398496222806,
3538000.0,15.079072153701867,1121.7501585288524,Detached,V6J3A1,V6J,cluster-06,3154.0,6.0,4.0,49.2455611,-123.1509539,-6064.6378248057335,2425.1252880538336,15166.157446479927,12182.0
920000.0,13.732128949025222,1069.7674418604652,Condo,V5Z4P1,V5Z,cluster-11,860.0,2.0,2.0,49.2617239,-123.1161577,-6064.914168246259,2426.717441599831,15157.58828681127,2229.0
2280000.0,14.639686000930624,1256.8908489525909,Detached,V5N3A1,V5N,cluster-09,1814.0,6.0,3.0,49.2439121,-123.0754855,-6060.718389626825,2424.962878912527,15147.57513106071,8210.0
599000.0,13.303016877097587,953.8216560509554,Condo,V6G2Z1,V6G,cluster-01,628.0,1.0,1.0,49.2878014,-123.1390624,-6069.2536521534075,2429.287366845842,15163.228688751095,1840.0
998800.0,13.814309837387755,1026.5159301130525,Condo,V6B0J3,V6B,cluster-05,973.0,2.0,2.0,49.2791162,-123.1077771,-6066.642452834599,2428.431293453102,15155.524782503286,3025.0
1249000.0,14.037853789107714,1141.6819012797075,Condo,V6E4N2,V6E,cluster-01,1094.0,2.0,2.0,49.288222,-123.1253609,-6068.63012186932,2429.328827921284,15159.85449675525,3194.0
1668000.0,14.32713586190083,1020.8078335373317,Duplex,V5K1Y7,V5K,cluster-02,1634.0,3.0,4.0,49.2817857,-123.0287601,-6063.076990184911,2428.6944017807245,15136.075811743352,5000.0
499000.0,13.120361374733656,1118.8340807174889,Condo,V6B0E8,V6B,cluster-05,446.0,0.0,1.0,49.2785128,-123.1150027,-6066.924236423985,2428.371823779764,15157.303889821009,1413.0
668800.0,13.41324034075263,1101.812191103789,Condo,V6E4S1,V6E,cluster-01,607.0,1.0,1.0,49.2883523,-123.1278977,-6068.77119979596,2429.3416724489152,15160.479192021667,1968.0
1050000.0,13.864300722133706,974.025974025974,Condo,V5L2T6,V5L,cluster-09,1078.0,2.0,2.0,49.2733258,-123.0691728,-6064.027447310898,2427.860635392946,15146.02129367626,2597.0
699000.0,13.457406021215947,1121.9903691813804,Condo,V5T0G7,V5T,cluster-05,623.0,1.0,1.0,49.2672399,-123.0957596,-6064.588318885928,2427.260927364152,15152.56603150099,1992.0
738000.0,13.51169910358261,1322.5806451612902,Townhouse,V5N4M3,V5N,cluster-09,558.0,1.0,1.0,49.2548234,-123.0666425,-6061.625742768434,2426.0376281651875,15145.398496222806,
659900.0,13.399843587371514,1013.6712749615975,Condo,V6E4R7,V6E,cluster-01,651.0,1.0,1.0,49.2788035,-123.130312,-6067.714449941693,2428.4004743916125,15161.073733217345,1819.0
3298000.0,15.008826782101682,1287.7782116360797,Detached,V6P5R6,V6P,cluster-00,2561.0,3.0,4.0,49.2120112,-123.1455847,-6060.241893486948,2421.822046348925,15164.835031104874,9891.0
769000.0,13.55284624848778,1328.1519861830743,Condo,V6J0E5,V6J,cluster-01,579.0,1.0,1.0,49.2658552,-123.1450068,-6066.8440736118155,2427.1244885873666,15164.692699772047,2182.0
1598000.0,14.284263405308357,1671.5481171548117,Condo,V6E1N5,V6E,cluster-01,956.0,2.0,2.0,49.2834893,-123.135771,-6068.56045252575,2428.8623175832145,15162.418099764442,4247.0
728000.0,13.498056327178823,1080.1186943620178,Condo,V6B5T5,V6B,cluster-01,674.0,1.0,1.0,49.2756995,-123.12313,-6066.978355379435,2428.0945612143005,15159.305140996901,2199.0
538800.0,13.197099723518345,792.3529411764706,Condo,V5T1P6,V5T,cluster-09,680.0,1.0,1.0,49.2640586,-123.0844757,-6063.640823635075,2426.947469744234,15149.78815834389,1896.0
399900.0,12.89896979483491,999.75,Condo,V6E3W6,V6E,cluster-01,400.0,0.0,1.0,49.2801039,-123.1367529,-6068.191976820626,2428.5286403947953,15162.659914755659,1261.0
1998000.0,14.507657238190635,977.9735682819384,Detached,V5N2B7,V5N,cluster-09,2043.0,4.0,3.0,49.2589207,-123.0718155,-6062.38480011953,2426.441268528888,15146.67177046604,7691.0
599000.0,13.303016877097587,1016.9779286926995,Condo,V6B1R1,V6B,cluster-05,589.0,1.0,1.0,49.2797761,-123.1055799,-6066.61541413266,2428.496332466131,15154.983802515282,1790.0
575000.0,13.262125319779487,832.1273516642547,Condo,V5W1T4,V5W,cluster-10,691.0,2.0,1.0,49.2308115,-123.0954955,-6060.091135459598,2423.6728009485323,15152.50101239052,1456.0
679000.0,13.428376406540833,985.4862119013062,Condo,V5L0B8,V5L,cluster-09,689.0,1.0,1.0,49.2809649,-123.0733073,-6065.171337178213,2428.613501475032,15147.038969760233,1950.0
1949999.0,14.483339417719286,1217.9881324172393,Duplex,V5N2B6,V5N,cluster-09,1601.0,4.0,4.0,49.2584649,-123.0769773,-6062.5829663301465,2426.396364304532,15147.942341304713,
1919999.0,14.467835223170495,1206.7875549968574,Duplex,V5N2B6,V5N,cluster-09,1591.0,4.0,4.0,49.2584649,-123.0769773,-6062.5829663301465,2426.396364304532,15147.942341304713,
1499900.0,14.22090899718345,1136.2878787878788,Duplex,V5N4S2,V5N,cluster-09,1320.0,3.0,3.0,49.2525462,-123.0628051,-6061.156493689346,2425.8133071831344,15144.453999080588,
2698000.0,14.808021315749839,1651.1627906976744,Condo,V6G3H3,V6G,cluster-01,1634.0,2.0,3.0,49.2929533,-123.1320074,-6069.540290503455,2429.7952450359808,15161.491246353657,7765.0
1592000.0,14.280501645386465,1471.3493530499077,Condo,V6Z0G7,V6Z,cluster-01,1082.0,2.0,2.0,49.2783152,-123.1284659,-6067.563352712652,2428.352348950551,15160.619114887462,5212.0
945000.0,13.758940206475879,963.302752293578,Condo,V6H1B2,V6H,cluster-01,981.0,1.0,1.0,49.2653906,-123.1269806,-6065.898792657623,2427.078710970569,15160.253351672776,3070.0
899000.0,13.709038313453757,1076.6467065868264,Condo,V5Z0G7,V5Z,cluster-00,835.0,2.0,2.0,49.2272308,-123.1170551,-6060.711686824017,2423.3202522364686,15157.809256496437,3286.0
1259000.0,14.045828313026485,1386.5638766519824,Condo,V6Z3A3,V6Z,cluster-05,908.0,2.0,2.0,49.2734689,-123.1163625,-6066.370258724875,2427.874737439267,15157.638715231406,3321.0
998000.0,13.813508555293602,1266.497461928934,Condo,V6B0L1,V6B,cluster-01,788.0,1.0,1.0,49.2745896,-123.1275628,-6067.0601254182275,2427.985180248428,15160.396721067946,2802.0
2699000.0,14.808391892000142,1275.5198487712667,Townhouse,V6P1H5,V6P,cluster-00,2116.0,3.0,4.0,49.2238078,-123.1287312,-6060.8649992466635,2422.983254331341,15160.684446921854,
2199000.0,14.603513269536899,1292.009400705053,Townhouse,V6P1H5,V6P,cluster-00,1702.0,4.0,3.0,49.2238076,-123.1287154,-6060.864196884757,2422.983234641818,15160.680556054198,
1299000.0,14.077105295652737,988.5844748858448,Duplex,V5K2V9,V5K,cluster-02,1314.0,4.0,4.0,49.2755354,-123.0319724,-6062.466311328023,2428.0783889566533,15136.866232634362,4635.0
1399000.0,14.151268253647618,1118.3053557154276,Duplex,V5V4T9,V5V,cluster-09,1251.0,3.0,4.0,49.243026,-123.0809794,-6060.879868699664,2424.875609636676,15148.927490063224,
1099000.0,13.909911233385758,1186.8250539956803,Condo,V6E4P2,V6E,cluster-01,926.0,2.0,1.0,49.277379,-123.1324212,-6067.642986660035,2428.2600811096413,15161.593150574208,2490.0
2175000.0,14.592539222504922,1084.788029925187,Condo,V6G3C8,V6G,cluster-01,2005.0,2.0,2.0,49.2894551,-123.1282876,-6068.926203200086,2429.450384054916,15160.575207308311,5874.0
2099000.0,14.55697159880277,1325.1262626262626,Townhouse,V6B1T2,V6B,cluster-05,1584.0,3.0,3.0,49.2773654,-123.118244,-6066.942696994358,2428.258740765117,15158.102005643537,4767.0
768000.0,13.551545012129809,1317.3241852487135,Condo,V6Z3A3,V6Z,cluster-05,583.0,1.0,1.0,49.2734689,-123.1163625,-6066.370258724875,2427.874737439267,15157.638715231406,2369.0
3485000.0,15.06397860217676,1707.4963253307203,Condo,V6G2R2,V6G,cluster-01,2041.0,4.0,3.0,49.292989,-123.1394332,-6069.910726193834,2429.7987645541207,15163.320008817262,8391.0
1120000.0,13.928839243271277,954.8167092924126,Condo,V6B5X5,V6B,cluster-05,1173.0,3.0,2.0,49.2762497,-123.1172566,-6066.756678600574,2428.14878449675,15157.858872710245,2386.0
1399900.0,14.151911363462917,1158.8576158940398,Condo,V5W1A6,V5W,cluster-11,1208.0,3.0,2.0,49.2388283,-123.1032518,-6061.459878551866,2424.462212356881,15154.410603734203,4028.0
1998900.0,14.508107587218738,1428.8062902072909,Condo,V6G1Y3,V6G,cluster-01,1399.0,2.0,3.0,49.2820019,-123.1397197,-6068.571900220867,2428.715711271603,15163.390567794568,6925.0
2200000.0,14.603967918328545,1926.444833625219,Condo,V6B0M6,V6B,cluster-05,1142.0,3.0,2.0,49.2805446,-123.1177465,-6067.309597444743,2428.572076072589,15157.97950323826,5428.0
529000.0,13.178743710840436,754.6362339514978,Condo,V6G2R8,V6G,cluster-01,701.0,1.0,1.0,49.2902378,-123.1427476,-6069.735312549379,2429.5275423805488,15164.136286477307,1391.0
859000.0,13.663524200966393,1010.5882352941177,Condo,V5T1E4,V5T,cluster-09,850.0,2.0,1.0,49.2660913,-123.0882389,-6064.076415603611,2427.1477519799355,15150.714555503471,1879.0
675000.0,13.422467969854667,1403.3264033264034,Condo,V5Y0N3,V5Y,cluster-05,481.0,1.0,1.0,49.2696596,-123.1099025,-6065.582989564189,2427.4993570998718,15156.048093559508,1879.0
629000.0,13.351886535682578,1031.1475409836066,Condo,V6B0E8,V6B,cluster-05,610.0,1.0,1.0,49.2785128,-123.1150027,-6066.924236423985,2428.371823779764,15157.303889821009,1989.0
1048000.0,13.862394143863124,1264.173703256936,Condo,V6A0H2,V6A,cluster-05,829.0,2.0,2.0,49.2709102,-123.1030544,-6065.399538688115,2427.6225919364642,15154.362002609361,3099.0
650000.0,13.38472764187182,1134.3804537521814,Condo,V6B0M6,V6B,cluster-05,573.0,1.0,1.0,49.2805446,-123.1177465,-6067.309597444743,2428.572076072589,15157.97950323826,2075.0
5000000.0,15.424948470398375,1689.1891891891892,Detached,V5Z3M8,V5Z,cluster-11,2960.0,5.0,1.0,49.2349482,-123.1219234,-6061.901520883368,2424.080124256683,15159.008021715468,15082.0
688000.0,13.44154411691548,1211.2676056338028,Condo,V6B1E6,V6B,cluster-01,568.0,1.0,1.0,49.2631192,-123.128154,-6065.676927377956,2426.8549133134084,15160.542307447715,2021.0
2650000.0,14.790070197962406,1088.7428101889893,Detached,V5Y2X9,V5Y,cluster-00,2434.0,5.0,3.0,49.2274411,-123.108979,-6060.340012603637,2423.340957253969,15155.820710422442,8967.0
1658000.0,14.321122614677376,1123.3062330623306,Duplex,V5K1P3,V5K,cluster-02,1476.0,3.0,4.0,49.2854021,-123.0240737,-6063.290940284534,2429.0508601586844,15134.922709743032,7209.0
1499900.0,14.22090899718345,1131.1463046757165,Duplex,V5X3H6,V5X,cluster-10,1326.0,3.0,4.0,49.2217177,-123.1021661,-6059.30006803271,2422.777493338493,15154.14329851199,6037.0
899000.0,13.709038313453757,1050.233644859813,Condo,V6Z3H8,V6Z,cluster-01,856.0,2.0,2.0,49.2817113,-123.1239001,-6067.756498858241,2428.6870686565476,15159.49477583478,2808.0
1650000.0,14.316285845876763,1343.6482084690554,Condo,V6Z2V2,V6Z,cluster-01,1228.0,3.0,2.0,49.2727408,-123.1211327,-6066.515658529504,2427.802985943985,15158.81331733101,4770.0
1685000.0,14.3372761217686,765.9090909090909,Detached,V5R2J4,V5R,cluster-08,2200.0,7.0,4.0,49.2428618,-123.0360765,-6058.648511503728,2424.859438253899,15137.87612051385,6740.0
588000.0,13.284482226880764,1289.4736842105262,Condo,V6P0G6,V6P,cluster-00,456.0,1.0,1.0,49.2102802,-123.117996,-6058.67108082248,2421.651677362512,15158.040939056018,1745.0
2198000.0,14.603058413945703,990.5362776025237,Detached,V5N3A8,V5N,cluster-08,2219.0,5.0,4.0,49.2417515,-123.0602363,-6059.701575415879,2424.750090787752,15143.821758211838,9189.0
998000.0,13.813508555293602,625.31328320802,Townhouse,V5S4K8,V5S,cluster-04,1596.0,3.0,3.0,49.2115691,-123.0319291,-6054.594280410951,2421.7785332840745,15136.855578067427,3211.0
2398000.0,14.690145614569596,1414.7492625368732,Duplex,V5V2Y3,V5V,cluster-11,1695.0,3.0,4.0,49.2419947,-123.0992639,-6061.653300537701,2424.774042034828,15153.428772721842,
2298000.0,14.647549737390838,1362.1813870776527,Duplex,V5V2Y3,V5V,cluster-11,1687.0,3.0,4.0,49.2419947,-123.0992639,-6061.653300537701,2424.774042034828,15153.428772721842,
