price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
943659.9999999999,13.757521210759503,416.4430714916151,Detached,B3L1Z3,B3L,cluster-04,2266.0,5.0,3,44.654346,-63.608639,-2840.4021744950937,1994.0106166877158,4046.0589554323205,,,882b0e965bfffff,847600,813500.0,2022-03-16,1.16,False
1043883.9999999999,13.858458930140314,265.4842319430315,Detached,B3M4K4,B3M,cluster-02,3932.0,6.0,5,44.664301,-63.662915,-2843.459598097415,1994.8997838186012,4052.9667462972247,,26.0,882b0e9629fffff,957300,899900.0,2022-03-17,1.16,False
754000.0,13.533147646990093,265.49295774647885,Detached,B2Z1S4,B2Z,cluster-01,2840.0,4.0,3,44.657304,-63.383449,-2830.533950561496,1994.2748005484164,4017.461607135601,,41.0,882b0124b7fffff,590500,650000.0,2022-03-17,1.16,False
382800.0,12.855267938560937,334.61538461538464,Detached,B2W1B7,B2W,cluster-11,1144.0,3.0,1,44.646779,-63.540713,-2836.8881708134268,1993.3348750748412,4037.4222085483684,,95.0,882b0c594bfffff,376500,330000.0,2022-03-17,1.16,False
521999.99999999994,13.165422866864775,293.2584269662921,Duplex,B2W6C9,B2W,cluster-01,1780.0,4.0,3,44.684537,-63.486036,-2836.844124625332,1996.7078469043688,4030.4767669932958,,35.0,882b0c5b41fffff,434100,450000.0,2022-03-17,1.16,False
397300.0,12.89244694180269,252.41423125794154,Detached,B3H1P4,B3H,cluster-04,1574.0,3.0,2,44.632912,-63.592624,-2838.323990841088,1992.0968335997438,4044.021827205376,,96.0,882b0c592bfffff,1050600,342500.0,2022-03-17,1.16,False
191400.0,12.162120758000992,51.729729729729726,Detached,B2Z1K1,B2Z,cluster-08,3700.0,5.0,4,44.694342,-63.387102,-2833.0448151768837,1997.5842068129639,4017.924699958404,,3.0,882b0125dbfffff,878500,165000.0,2022-03-17,1.16,False
156600.0,11.96145006253884,208.8,Detached,B0J1T0,B0J,cluster-07,750.0,3.0,1,44.653966,-63.998521,-2857.7877807842856,1993.9766795291557,4095.8106901874407,,54.0,882b0e8157fffff,252200,135000.0,2022-03-17,1.16,True
1103779.44,13.914250703251279,278.0300856423174,Detached,B4B0Z7,B4B,cluster-02,3970.0,5.0,5,44.705583,-63.710187,-2848.2010528740207,1998.5891513698887,4058.9879275749686,,5.0,882b0e9745fffff,1142100,951534.0,2022-03-17,1.16,False
677219.6,13.425750871527542,325.58634615384614,Detached,B4B2H5,B4B,cluster-06,2080.0,4.0,4,44.770026,-63.707965,-2852.2072494570903,2004.3552280406761,4058.7048044412254,,4.0,882b0e92cdfffff,692900,583810.0,2022-03-17,1.16,False
463999.99999999994,13.047639831208393,236.493374108053,Detached,B2Y2M5,B2Y,cluster-11,1962.0,3.0,2,44.657403,-63.548334,-2837.903561416602,1994.2836427044092,4038.3907541755557,,80.0,882b0c594dfffff,621100,400000.0,2022-03-17,1.16,True
533600.0,13.18740177358355,251.34243994347622,Detached,B2V1L7,B2V,cluster-01,2123.0,3.0,2,44.669907,-63.496444,-2836.380248310708,1995.4005913886492,4031.7984006451356,,50.0,882b0c5b01fffff,503500,460000.0,2022-03-17,1.16,False
626400.0,13.34774442365873,343.60943499725727,Townhouse,B3S1H3,B3S,cluster-02,1823.0,3.0,3,44.662312,-63.669953,-2843.647305911336,1994.722113185344,4053.862915022209,,28.0,882b0e9629fffff,550300,540000.0,2022-03-17,1.16,False
1038199.9999999999,13.852999002375265,298.67663981588026,Detached,B3M1Y2,B3M,cluster-02,3476.0,4.0,4,44.679041,-63.653517,-2843.978095837197,1996.2167046796808,4051.770226469289,,14.0,882b0e9661fffff,884000,895000.0,2022-03-17,1.16,False
726639.08,13.496185182073786,382.6430121116377,Detached,B4E0P7,B4E,cluster-06,1899.0,4.0,3,44.79302,-63.768706,-2856.3929232321198,2006.4146407203998,4066.447864914436,,5.0,882b0e9223fffff,736300,626413.0,2022-03-17,1.16,False
951199.9999999999,13.76547962435871,288.4172225591267,Duplex,B3H2P1,B3H,cluster-04,3298.0,9.0,3,44.645789,-63.5939,-2839.1998410871,1993.246475432521,4044.18411721,,109.0,882b0c5967fffff,1032600,820000.0,2022-03-17,1.16,False
968599.9999999999,13.783607008951266,385.28241845664274,Detached,B4A3Y3,B4A,cluster-02,2514.0,3.0,4,44.709701,-63.687131,-2847.432584557831,1998.9573635094011,4056.0506550111613,,36.0,882b012da3fffff,771300,835000.0,2022-03-17,1.16,False
563760.0,13.242383908000905,285.30364372469637,Detached,B4C3Z1,B4C,cluster-06,1976.0,3.0,2,44.787543,-63.689159,-2852.480947346337,2005.924007976849,4056.3089741272806,,38.0,882b012d2dfffff,482300,486000.0,2022-03-17,1.16,True
374680.0,12.833827607323068,264.97878359264496,Duplex,B4E1T9,B4E,cluster-06,1414.0,3.0,2,44.780915,-63.697695,-2852.441065490925,2005.330348237225,4057.3963483130256,,50.0,882b012d25fffff,363600,323000.0,2022-03-17,1.16,True
660356.6799999999,13.400535392268441,319.630532429816,Detached,B3T0L5,B3T,cluster-02,2066.0,3.0,4,44.640512,-63.723013,-2844.627926502656,1992.775311622144,4060.622385798169,,5.0,882b0e946bfffff,687100,569273.0,2022-03-18,1.16,False
475599.99999999994,13.072332443798764,251.37420718816065,Detached,B4C1Z3,B4C,cluster-06,1892.0,3.0,2,44.762115,-63.656702,-2849.40861544473,2003.6469392732251,4052.1757095168045,,52.0,882b012d03fffff,433500,410000.0,2022-03-18,1.16,False
465159.99999999994,13.05013671140698,296.8474792597319,Detached,B3E1M6,B3E,cluster-08,1567.0,3.0,1,44.733223,-63.400353,-2836.1021290277195,2001.0612399677293,4019.6047605246094,,44.0,882b012427fffff,400700,401000.0,2022-03-18,1.16,True
